,titles,links,time,media
14994,四叉貓曝「鋼鐵夾克」翻倍賣內幕 網友：真的發大財,https://news.ltn.com.tw/news/entertainment/breakingnews/3024837,2019/12/30 17:10,Liberal Times
14995,韓國瑜稱「德國反悔非核」 德國在台協會：2022廢核沒有改變,https://news.ltn.com.tw/news/politics/breakingnews/3024860,2019/12/30 16:50,Liberal Times
14996,站台李翁月娥酸余天 朱立倫：選立委不是在選歌神,https://news.ltn.com.tw/news/politics/breakingnews/3024448,2019/12/30 16:46,Liberal Times
14997,絕對不是for fun！ 沈富雄封關預測再加碼：韓慘輸300萬票,https://news.ltn.com.tw/news/politics/breakingnews/3024769,2019/12/30 16:31,Liberal Times
14998,超噁！韓國瑜台中造勢後 店門口飄尿騷味還驚見一陀…,https://news.ltn.com.tw/news/politics/breakingnews/3024745,2019/12/30 16:01,Liberal Times
14999,鄭正鈐再咬赴陸投資 鄭宏輝提告烏賊戰術、抹黑,https://news.ltn.com.tw/news/politics/breakingnews/3024771,2019/12/30 15:55,Liberal Times
15000,「育兒政策666」與韓不同調？ 呂：不曉得韓的666政策是什麼,https://news.ltn.com.tw/news/politics/breakingnews/3024687,2019/12/30 15:22,Liberal Times
15001,漏網鏡頭》總統辯論會 韓國瑜被爆在台上脫鞋搓腳...,https://news.ltn.com.tw/news/politics/breakingnews/3024577,2019/12/30 15:20,Liberal Times
15002,韓辯論會脫鞋搓腳？王淺秋：凸顯對手陣營格局之小,https://news.ltn.com.tw/news/politics/breakingnews/3024747,2019/12/30 15:16,Liberal Times
15003,打臉韓國瑜能源認知 環團轟沒政策僅唬爛,https://news.ltn.com.tw/news/politics/breakingnews/3024688,2019/12/30 15:15,Liberal Times
15004,質疑尹立「每標必中」 國民黨︰罷韓是否光復高雄、保衛標案,https://news.ltn.com.tw/news/politics/breakingnews/3024636,2019/12/30 14:41,Liberal Times
15005,全面真軍》你有看到柯韓同盟的風向嗎？,https://news.ltn.com.tw/news/opinion/breakingnews/3024648,2019/12/30 14:29,Liberal Times
15006,被韓國瑜批「軟亅後的首場演說 馬英九仍幫他喊「凍蒜」,https://news.ltn.com.tw/news/politics/breakingnews/3024644,2019/12/30 14:01,Liberal Times
15007,韓國瑜喊無薪假發6成薪 勞動部斥「誤導雇主違反法令」,https://news.ltn.com.tw/news/business/breakingnews/3024664,2019/12/30 13:58,Liberal Times
15008,李武龍陣營指貪污善款 郭國文提告︰「韓國瑜化」言論應遏止,https://news.ltn.com.tw/news/politics/breakingnews/3024569,2019/12/30 13:56,Liberal Times
15009,韓批馬作風軟 侯友宜：感謝歷任總統付出,https://news.ltn.com.tw/news/politics/breakingnews/3024628,2019/12/30 13:41,Liberal Times
15010,被韓競辦點名為民進黨網軍門神 尹立：給韓兩個「不要懷疑」,https://news.ltn.com.tw/news/politics/breakingnews/3024552,2019/12/30 13:25,Liberal Times
15011,自由開講》韓某還有戲唱嗎？,https://news.ltn.com.tw/news/opinion/breakingnews/3024534,2019/12/30 13:23,Liberal Times
15012,韓國瑜狂罵媒體  侯友宜：不合理的批評笑笑就好,https://news.ltn.com.tw/news/politics/breakingnews/3024600,2019/12/30 13:18,Liberal Times
15013,韓國瑜台中造勢晚會逾時？選委會：將向警方確認,https://news.ltn.com.tw/news/politics/breakingnews/3024596,2019/12/30 13:16,Liberal Times
15014,柯P變黨主席後無心市政？ 綠黨民調：過半民眾認同,https://news.ltn.com.tw/news/politics/breakingnews/3024528,2019/12/30 12:39,Liberal Times
15015,韓國瑜以炸彈說批「反滲透法」 黃國昌：空洞到不知如何回應,https://news.ltn.com.tw/news/politics/breakingnews/3024576,2019/12/30 12:37,Liberal Times
15016,韓國瑜台中造勢爆粗口 陳柏惟嗆韓「沒有良心的候選人」！,https://news.ltn.com.tw/news/politics/breakingnews/3024507,2019/12/30 12:28,Liberal Times
15017,「郭宋會」早餐店無預警直播 小酸韓國瑜,https://news.ltn.com.tw/news/politics/breakingnews/3024451,2019/12/30 12:23,Liberal Times
15018,韓國瑜造勢爆粗口？ 韓辦否認：本人沒說,https://news.ltn.com.tw/news/politics/breakingnews/3024533,2019/12/30 12:10,Liberal Times
15019,自由開講》台灣民主的「破壞之王」韓國瑜，連媒體都敢罵！,https://news.ltn.com.tw/news/opinion/breakingnews/3024486,2019/12/30 12:03,Liberal Times
15020,韓罵媒體 「學姊」被cue說話了…,https://news.ltn.com.tw/news/politics/breakingnews/3024505,2019/12/30 11:54,Liberal Times
15021,辯論會轟3媒體 韓辦稱韓國瑜是受害者提「不平之鳴」,https://news.ltn.com.tw/news/politics/breakingnews/3024482,2019/12/30 11:54,Liberal Times
15022,辯論會批馬「軟」 韓辦：不是惡意批評,https://news.ltn.com.tw/news/politics/breakingnews/3024458,2019/12/30 11:46,Liberal Times
15023,韓國瑜造勢喊2300萬台胞  蔡其昌：韓國瑜內心就在想這個事情,https://news.ltn.com.tw/news/politics/breakingnews/3024472,2019/12/30 11:36,Liberal Times
15024,自由開講》韓國瑜的兩岸論述證明，台灣需要《反滲透法》,https://news.ltn.com.tw/news/opinion/breakingnews/3024383,2019/12/30 11:33,Liberal Times
15025,韓為何用膝蓋走路？美女心理醫：搗蛋鬼模式 不用邏輯對話,https://news.ltn.com.tw/news/politics/breakingnews/3024376,2019/12/30 11:32,Liberal Times
15026,韓批馬英九施政太軟 王金平緩頰：有軟有硬,https://news.ltn.com.tw/news/politics/breakingnews/3024431,2019/12/30 11:26,Liberal Times
15027,與韓國瑜合體？王金平講「隨緣」再補一句「但機會不是很大」,https://news.ltn.com.tw/news/politics/breakingnews/3024449,2019/12/30 11:23,Liberal Times
15028,韓國瑜公開嗆媒體 王金平：尊重新聞自由、尊重言論自由,https://news.ltn.com.tw/news/politics/breakingnews/3024438,2019/12/30 11:20,Liberal Times
15029,韓國瑜不喜歡選舉？ 他驚抖更愛這一味,https://news.ltn.com.tw/news/entertainment/breakingnews/3024409,2019/12/30 11:03,Liberal Times
15030,嗆韓國瑜選法不足取 賴清德：輸也要輸得漂亮,https://news.ltn.com.tw/news/politics/breakingnews/3024406,2019/12/30 10:49,Liberal Times
15031,韓國瑜怒罵媒體惹議 賴清德：欽佩宋楚瑜第一時間道德勇氣,https://news.ltn.com.tw/news/politics/breakingnews/3024411,2019/12/30 10:47,Liberal Times
15032,韓國瑜辱罵媒體 朱立倫：用傳統思維不可能當選,https://news.ltn.com.tw/news/politics/breakingnews/3024397,2019/12/30 10:39,Liberal Times
15033,國民黨「助選團」再罵肥菊... 民進黨團：真是夠了,https://news.ltn.com.tw/news/politics/breakingnews/3024400,2019/12/30 10:34,Liberal Times
15034,總統辯論會》韓國瑜學川普？ 黃創夏嗆酸這樣說,https://news.ltn.com.tw/news/entertainment/breakingnews/3024390,2019/12/30 10:23,Liberal Times
15035,誰黑韓？「韓國瑜.com」竟連到AV網站 儲值50人民幣能看7天...,https://news.ltn.com.tw/news/politics/breakingnews/3024361,2019/12/30 10:01,Liberal Times
15036,韓國瑜昨夜造勢再爆粗口 網友酸爆：符合客群需求,https://news.ltn.com.tw/news/politics/breakingnews/3024344,2019/12/30 9:14,Liberal Times
15037,誰在執政？李四川稱高雄路不平、騎車會跌倒 邱俊憲批亂說話,https://news.ltn.com.tw/news/politics/breakingnews/3024343,2019/12/30 9:14,Liberal Times
15038,被韓國瑜批「軟」 馬英九今天再回應…,https://news.ltn.com.tw/news/politics/breakingnews/3024341,2019/12/30 9:05,Liberal Times
15039,蕭美琴能不能連任 他一席話突破盲點,https://news.ltn.com.tw/news/entertainment/breakingnews/3024335,2019/12/30 8:30,Liberal Times
15040,韓罵3媒體造謠、沒水準 陳芳明：國民黨必須給個說法,https://news.ltn.com.tw/news/politics/breakingnews/3024318,2019/12/30 7:49,Liberal Times
15041,才批馬英九「軟」弱 韓國瑜臉書改口：人善心「軟」,https://news.ltn.com.tw/news/politics/breakingnews/3024308,2019/12/30 7:20,Liberal Times
15042,韓粉出征了！批韓如醉漢 東森主播遭譙「就是賤」,https://news.ltn.com.tw/news/entertainment/breakingnews/3024266,2019/12/30 7:12,Liberal Times
15043,為台灣民主自由做什麽？ 他激喊「回家投票」,https://news.ltn.com.tw/news/entertainment/breakingnews/3024313,2019/12/30 7:10,Liberal Times
15044,韓國瑜慘了！辯論會爆致命傷 韓粉同溫層都救不了,https://news.ltn.com.tw/news/entertainment/breakingnews/3024243,2019/12/30 7:09,Liberal Times
15045,總統候選人辯論會》宋左右開弓 譏藍綠「爛兄爛弟」,https://news.ltn.com.tw/news/politics/paper/1342462,2019/12/30,Liberal Times
15046,自由廣場》(青年時評)韓國瑜首開總統辯論惡例,https://news.ltn.com.tw/news/opinion/paper/1342446,2019/12/30,Liberal Times
15047,自由廣場》(女士說話) 這算不算性騷擾？,https://news.ltn.com.tw/news/opinion/paper/1342445,2019/12/30,Liberal Times
15048,《新北》侯友宜扮母雞 拉抬藍營12選將,https://news.ltn.com.tw/news/politics/paper/1342440,2019/12/30,Liberal Times
15049,韓國瑜飆罵媒體 蘇貞昌籲用選票唾棄,https://news.ltn.com.tw/news/politics/paper/1342439,2019/12/30,Liberal Times
15050,嘉義》楊烈陪蔡易餘拜票 市場尋美食,https://news.ltn.com.tw/news/politics/paper/1342434,2019/12/30,Liberal Times
15051,國民黨送春聯 邀名家揮毫,https://news.ltn.com.tw/news/politics/paper/1342391,2019/12/30,Liberal Times
15052,基進首場造勢 上千民眾到場,https://news.ltn.com.tw/news/politics/paper/1342390,2019/12/30,Liberal Times
15053,台中》搭雙鐵不多 韓粉遊覽車到處「放人」,https://news.ltn.com.tw/news/politics/paper/1342372,2019/12/30,Liberal Times
15054,台中》冒雨掃街 藍女選將打柔性牌,https://news.ltn.com.tw/news/politics/paper/1342371,2019/12/30,Liberal Times
15055,韓國瑜台中造勢號稱30萬人！ 四叉貓無懼威脅狠打臉,https://news.ltn.com.tw/news/politics/breakingnews/3024290,2019/12/30 1:04,Liberal Times
15056,總統辯論會》轟韓只會罵！王丹：盼台灣最後一次遇到這種人,https://news.ltn.com.tw/news/politics/breakingnews/3024258,2019/12/30 1:00,Liberal Times
15057,總統辯論會》今韓國瑜暴走恐怖？ 朱宥勳：輸不夠多更恐怖,https://news.ltn.com.tw/news/politics/breakingnews/3024203,2019/12/30 0:09,Liberal Times
15058,韓國瑜籲支持者戴口罩  林佳龍：打臉盧秀燕！,https://news.ltn.com.tw/news/politics/breakingnews/3024166,2019/12/30 0:00,Liberal Times
15059,再駁周錫瑋 謝長廷：為韓國瑜辯論鋪哏,https://news.ltn.com.tw/news/politics/breakingnews/3024284,2019/12/29 23:57,Liberal Times
15060,竹市國民黨青年軍授旗,https://news.ltn.com.tw/news/politics/breakingnews/3024146,2019/12/29 23:57,Liberal Times
15061,盧秀燕帶頭 7縣市長齊反空污,https://news.ltn.com.tw/news/politics/breakingnews/3024214,2019/12/29 23:52,Liberal Times
15062,韓流急凍？台中高鐵站未見韓粉人潮湧進,https://news.ltn.com.tw/news/politics/breakingnews/3024285,2019/12/29 23:50,Liberal Times
15063,胡志強伉儷挺韓國瑜 邵曉鈴請藍綠別再對立,https://news.ltn.com.tw/news/politics/breakingnews/3024145,2019/12/29 23:45,Liberal Times
15064,韓國瑜才剛開講 部分韓粉急離場 趕搭遊覽車回家,https://news.ltn.com.tw/news/politics/breakingnews/3024244,2019/12/29 23:22,Liberal Times
15065,退休師砸百萬買韓國瑜原味夾克 網酸：反年改是笑話？,https://news.ltn.com.tw/news/politics/breakingnews/3024207,2019/12/29 23:00,Liberal Times
15066,台大法律系不會當總統？韓國瑜遭律師怒嗆「很肚爛」,https://news.ltn.com.tw/news/entertainment/breakingnews/3024252,2019/12/29 22:59,Liberal Times
15067,發大財！韓國瑜造勢場地泥濘 鞋套賣到缺貨,https://news.ltn.com.tw/news/politics/breakingnews/3024091,2019/12/29 22:53,Liberal Times
15068,台灣基進首場造勢在台南 陳柏惟轟韓國瑜是民主笑話,https://news.ltn.com.tw/news/politics/breakingnews/3024100,2019/12/29 22:52,Liberal Times
15069,德語歌劇也酸韓國瑜？網友紛紛這樣說,https://news.ltn.com.tw/news/entertainment/breakingnews/3024236,2019/12/29 22:40,Liberal Times
15070,心在北京政府？韓造勢大會竟喊出2300萬「台胞」,https://news.ltn.com.tw/news/politics/breakingnews/3024238,2019/12/29 22:29,Liberal Times
15071,總統辯論會》韓國瑜「沒抱女人」 陳柏惟解讀：說謊,https://news.ltn.com.tw/news/politics/breakingnews/3024211,2019/12/29 22:08,Liberal Times
15072,「蘋中人」寫手：我保證我的良心沒有被韓國瑜吃掉,https://news.ltn.com.tw/news/entertainment/breakingnews/3024209,2019/12/29 21:56,Liberal Times
15073,總統辯論會》挨韓國瑜批評 馬辦：不清楚為何如此發言,https://news.ltn.com.tw/news/politics/breakingnews/3024115,2019/12/29 21:52,Liberal Times
15074,總統辯論會》韓國瑜罵媒體 林智鴻：跟中共一樣箝制新聞自由,https://news.ltn.com.tw/news/politics/breakingnews/3024074,2019/12/29 21:47,Liberal Times
15075,總統辯論會》韓國瑜罵媒體 蘇貞昌批：開民主惡例,https://news.ltn.com.tw/news/politics/breakingnews/3024189,2019/12/29 21:21,Liberal Times
15076,挺誰當總統？悟覺妙天：哪個對我們最好都可以投,https://news.ltn.com.tw/news/politics/breakingnews/3024112,2019/12/29 21:18,Liberal Times
15077,韓國瑜造勢晚會多少人？主辦單位宣布30萬人 空拍照見真章,https://news.ltn.com.tw/news/politics/breakingnews/3024187,2019/12/29 21:14,Liberal Times
15078,張善政挺傅崐萁 花蓮國民黨資深黨員落淚：痛心,https://news.ltn.com.tw/news/politics/breakingnews/3024109,2019/12/29 20:59,Liberal Times
15079,韓國瑜譙完《蘋果》 網友好奇這件事,https://news.ltn.com.tw/news/entertainment/breakingnews/3024172,2019/12/29 20:39,Liberal Times
15080,遭韓國瑜批軟弱 馬英九尷尬苦笑不回應,https://news.ltn.com.tw/news/politics/breakingnews/3024093,2019/12/29 20:02,Liberal Times
15081,韓國瑜大罵應改名「兩立」 《三立電視》：逕行法律程序,https://news.ltn.com.tw/news/politics/breakingnews/3024121,2019/12/29 19:57,Liberal Times
15082,遭韓國瑜嗆「少一立才給訪」 《三立》硬起來喊告,https://news.ltn.com.tw/news/entertainment/breakingnews/3024140,2019/12/29 19:50,Liberal Times
15083,韓國瑜造勢周邊停車一位難求 私人停車場坐地起價,https://news.ltn.com.tw/news/politics/breakingnews/3024042,2019/12/29 19:46,Liberal Times
15084,會後記者會》韓國瑜批反滲透法：拜媽祖、關公隨時被起訴,https://news.ltn.com.tw/news/politics/breakingnews/3024044,2019/12/29 19:32,Liberal Times
15085,韓造勢晚會開場半小時終坐滿4萬張椅子 離50萬人還很遠,https://news.ltn.com.tw/news/politics/breakingnews/3024107,2019/12/29 19:23,Liberal Times
15086,會後記者會》辯論大開嗆 韓國瑜：「講得都是心裡話」,https://news.ltn.com.tw/news/politics/breakingnews/3024083,2019/12/29 19:05,Liberal Times
15087,韓國瑜「小混混嘴臉」太丟臉 周玉蔻氣炸爆粗口,https://news.ltn.com.tw/news/entertainment/breakingnews/3024052,2019/12/29 18:38,Liberal Times
15088,被韓國瑜大罵「沒水準」 《蘋果日報》：言論反映其政治素養,https://news.ltn.com.tw/news/politics/breakingnews/3024039,2019/12/29 18:30,Liberal Times
15089,會後記者會》宋楚瑜：沒照幕僚建議說韓國瑜被當猴子耍,https://news.ltn.com.tw/news/politics/breakingnews/3024014,2019/12/29 17:56,Liberal Times
15090,總統辯論會》韓國瑜大罵媒體 柯文哲苦笑：看完後再評論,https://news.ltn.com.tw/news/politics/breakingnews/3023976,2019/12/29 17:38,Liberal Times
15091,50萬人？剩不到1小時  韓國瑜晚會4萬張椅子尚未坐滿,https://news.ltn.com.tw/news/politics/breakingnews/3024022,2019/12/29 17:38,Liberal Times
15092,韓國瑜飆媒體「良心被狗吃」 東森主播一句話酸爆,https://news.ltn.com.tw/news/entertainment/breakingnews/3023981,2019/12/29 17:23,Liberal Times
15093,韓嗆「張」姓候選人  鄭宏輝斥造謠 高鈺婷︰韓忘了鄭正鈐見統戰官員,https://news.ltn.com.tw/news/politics/breakingnews/3023930,2019/12/29 17:23,Liberal Times
15094,韓國瑜造勢晚會太泥濘 「國瑜夜市」生意受影響,https://news.ltn.com.tw/news/politics/breakingnews/3023922,2019/12/29 16:57,Liberal Times
15095,總統辯論會》韓國瑜違規拿手板 還寫錯字,https://news.ltn.com.tw/news/politics/breakingnews/3023936,2019/12/29 16:52,Liberal Times
15096,總統辯論會》中國網友：韓國瑜沒水平、無厘頭、沒戲,https://news.ltn.com.tw/news/politics/breakingnews/3023883,2019/12/29 16:50,Liberal Times
15097,交互詰問2》韓國瑜強調心中有神明：從來不喝酒抱女人,https://news.ltn.com.tw/news/politics/breakingnews/3023910,2019/12/29 16:17,Liberal Times
15098,媒體提問5》韓國瑜再罵媒體：三立改兩立就受訪,https://news.ltn.com.tw/news/politics/breakingnews/3023878,2019/12/29 15:43,Liberal Times
15099,總統辯論會》韓國瑜︰談的是「大海」 媒體卻談「漱口杯」,https://news.ltn.com.tw/news/politics/breakingnews/3023829,2019/12/29 15:41,Liberal Times
15100,總統辯論會》韓國瑜批《蘋果》是「沒有水準的媒體」,https://news.ltn.com.tw/news/politics/breakingnews/3023830,2019/12/29 15:19,Liberal Times
15101,媒體提問3》韓罵媒體沒水準 宋看不下去：韓做了很壞的例子,https://news.ltn.com.tw/news/politics/breakingnews/3023848,2019/12/29 15:11,Liberal Times
15102,宋楚瑜申論》批蔡被派系操縱 罵藍不長進到不可思議,https://news.ltn.com.tw/news/politics/breakingnews/3023823,2019/12/29 14:40,Liberal Times
15103,卓榮泰：對蔡適應連任有信心 宋瑋莉：團結翻轉民進黨,https://news.ltn.com.tw/news/politics/breakingnews/3023808,2019/12/29 14:39,Liberal Times
15104,洪慈庸冒雨掃街手好冷 選民要卓冠廷「好好照顧太太」,https://news.ltn.com.tw/news/politics/breakingnews/3023774,2019/12/29 14:18,Liberal Times
15105,自由開講》討厭選票的柯文哲還想進軍國會？,https://news.ltn.com.tw/news/opinion/breakingnews/3023782,2019/12/29 13:54,Liberal Times
15106,國民黨南市黨部送春聯 謝龍介：集中選票支持韓國瑜,https://news.ltn.com.tw/news/politics/breakingnews/3023751,2019/12/29 13:34,Liberal Times
15107,高雄退貨姊？砸百萬買韓國瑜「原味夾克」 女韓粉被起底,https://news.ltn.com.tw/news/politics/breakingnews/3023711,2019/12/29 13:30,Liberal Times
15108,打假訊息黑韓不查？ 刑事局駁報導不實,https://news.ltn.com.tw/news/politics/breakingnews/3023744,2019/12/29 13:28,Liberal Times
15109,韓粉稱風雨生信心 雨中高歌「我現在要出征」,https://news.ltn.com.tw/news/politics/breakingnews/3023717,2019/12/29 13:20,Liberal Times
15110,盧市府尷尬了！台中空品差 韓國瑜喊戴口罩參加晚會,https://news.ltn.com.tw/news/politics/breakingnews/3023722,2019/12/29 13:09,Liberal Times
15111,韓台中造勢拚50萬人卻下大雨  顏清標被爆日前去鎮瀾宮求…,https://news.ltn.com.tw/news/politics/breakingnews/3023725,2019/12/29 13:01,Liberal Times
15112,「高雄市政不難 找回市長而已」 柯：我笑到不行,https://news.ltn.com.tw/news/politics/breakingnews/3023656,2019/12/29 11:56,Liberal Times
15113,近期少露面對韓選情有幫助？ 吳敦義矢口否認,https://news.ltn.com.tw/news/politics/breakingnews/3023643,2019/12/29 11:41,Liberal Times
15114,國民黨政黨票號次難記？馬英九冷笑話：可以記我,https://news.ltn.com.tw/news/politics/breakingnews/3023646,2019/12/29 11:38,Liberal Times
15115,韓國瑜台中造勢擬衝刺50萬人 至中午約擺4萬張椅子,https://news.ltn.com.tw/news/politics/breakingnews/3023641,2019/12/29 11:35,Liberal Times
15116,侯友宜輔選 陪林金結掃街,https://news.ltn.com.tw/news/politics/breakingnews/3023626,2019/12/29 11:21,Liberal Times
15117,韓國瑜談「319槍案」侯友宜：證據在政府手中可隨時去看,https://news.ltn.com.tw/news/politics/breakingnews/3023604,2019/12/29 10:47,Liberal Times
15118,韓國瑜今晚台中大造勢 韓競辦：風雨無阻、目標50萬人,https://news.ltn.com.tw/news/politics/breakingnews/3023588,2019/12/29 10:22,Liberal Times
15119,韓提數據90％有誤？ 名嘴轟：草包！難為了,https://news.ltn.com.tw/news/entertainment/breakingnews/3023551,2019/12/29 8:46,Liberal Times
15120,600萬殺傷力大 她驚抖李佳芬狂瘦內情,https://news.ltn.com.tw/news/entertainment/breakingnews/3023525,2019/12/29 6:52,Liberal Times
15121,政院批韓財經政策 一週數變,https://news.ltn.com.tw/news/business/paper/1342295,2019/12/29,Liberal Times
15122,總統大選 能源政策成話題》韓：台電買1000美元煤 台電：採購最高價才125美元,https://news.ltn.com.tw/news/business/paper/1342294,2019/12/29,Liberal Times
15123,7首長助講 韓國瑜今晚台中大造勢,https://news.ltn.com.tw/news/politics/paper/1342280,2019/12/29,Liberal Times
15124,韓國瑜原味夾克 韓粉砸百萬得標,https://news.ltn.com.tw/news/politics/paper/1342277,2019/12/29,Liberal Times
15125,高市小學幫維校招生 韓國瑜挨批圖利自己,https://news.ltn.com.tw/news/politics/paper/1342276,2019/12/29,Liberal Times
15126,郭台銘、王金平合體輔選立委 不喊「韓國瑜凍蒜」,https://news.ltn.com.tw/news/politics/paper/1342274,2019/12/29,Liberal Times
15127,自由廣場》又一個被政治耽誤的綜藝咖,https://news.ltn.com.tw/news/opinion/paper/1342253,2019/12/29,Liberal Times
15128,自由廣場》請停止汙衊神明,https://news.ltn.com.tw/news/opinion/paper/1342251,2019/12/29,Liberal Times
15129,《2019新聞回顧》直播主之亂 警遏阻幫派南下發展,https://news.ltn.com.tw/news/society/paper/1342231,2019/12/29,Liberal Times
15130,護國會保台灣 賴清德力挺陳歐珀,https://news.ltn.com.tw/news/politics/paper/1342199,2019/12/29,Liberal Times
15131,張善政辦座談會 暢談從政理念,https://news.ltn.com.tw/news/politics/paper/1342194,2019/12/29,Liberal Times
15132,韓國瑜拉抬李彥秀 蔣萬安打家庭牌,https://news.ltn.com.tw/news/politics/paper/1342179,2019/12/29,Liberal Times
15133,韓扯319槍擊案 邱義仁導演// 侯友宜打臉：真金不怕火煉,https://news.ltn.com.tw/news/politics/paper/1342165,2019/12/29,Liberal Times
15134,飽受藍營攻訐 謝長廷臉書羅列7點反擊,https://news.ltn.com.tw/news/politics/breakingnews/3023498,2019/12/29 0:17,Liberal Times
15135,讚綠營選戰調度「手腦身心合一」 謝震武嘆：可是國民黨...,https://news.ltn.com.tw/news/politics/breakingnews/3023492,2019/12/29 0:12,Liberal Times
15136,四叉貓現場直擊韓國瑜夾克拍賣會！ 20件夾克得標價全曝光,https://news.ltn.com.tw/news/politics/breakingnews/3023476,2019/12/29 0:08,Liberal Times
15137,滿滿的韓國瑜「原味」！ 鋼鐵韓粉喜不自勝：他親自幫我拉拉鍊,https://news.ltn.com.tw/news/politics/breakingnews/3023392,2019/12/29 0:06,Liberal Times
15138,韓國瑜中台灣大造勢 前中市交通局長提六問質疑,https://news.ltn.com.tw/news/politics/breakingnews/3023477,2019/12/28 23:54,Liberal Times
15139,鋼鐵韓粉發豪語！ 劉家昌：韓國瑜800萬票是「保守估計」,https://news.ltn.com.tw/news/politics/breakingnews/3023409,2019/12/28 23:43,Liberal Times
15140,原味夾克百萬標出、總金額破千萬  韓國瑜發文曝心聲,https://news.ltn.com.tw/news/politics/breakingnews/3023431,2019/12/28 22:21,Liberal Times
15141,嘉義海區拚場！陳其邁陪蔡易餘掃街 王金平助選王啓澧,https://news.ltn.com.tw/news/politics/breakingnews/3023397,2019/12/28 21:54,Liberal Times
15142,明天下午辯論會 宋陣營預告：再攻「反滲透法」,https://news.ltn.com.tw/news/politics/breakingnews/3023352,2019/12/28 19:48,Liberal Times
15143,馬英九陪林金結「搓湯圓」 巧遇對手李縉穎,https://news.ltn.com.tw/news/politics/breakingnews/3023288,2019/12/28 19:24,Liberal Times
15144,韓國瑜批赴中交流被抹紅 賴清德一席話嗆爆,https://news.ltn.com.tw/news/politics/breakingnews/3023193,2019/12/28 19:19,Liberal Times
15145,呂國華稱民調沒輸過 黃定和批可恥、陳歐珀轟壯膽,https://news.ltn.com.tw/news/politics/breakingnews/3023251,2019/12/28 18:38,Liberal Times
15146,台下狂喊「韓國瑜當選」 郭台銘、王金平冷回應,https://news.ltn.com.tw/news/politics/breakingnews/3023262,2019/12/28 18:30,Liberal Times
15147,評韓國瑜政見會表現 陳其邁：只有攻擊、謾罵的選舉口水,https://news.ltn.com.tw/news/politics/breakingnews/3023294,2019/12/28 18:25,Liberal Times
15148,卓榮泰：兩顆子彈事件 侯友宜最清楚,https://news.ltn.com.tw/news/politics/breakingnews/3023225,2019/12/28 18:18,Liberal Times
15149,「庶民經濟工程」具體做法？ 韓國瑜：成立庶民顧問輔導團,https://news.ltn.com.tw/news/politics/breakingnews/3023184,2019/12/28 17:58,Liberal Times
15150,看到韓國瑜的政見傻眼了！ 周玉蔻連喊4次「天哪」,https://news.ltn.com.tw/news/politics/breakingnews/3023144,2019/12/28 17:53,Liberal Times
15151,為何追隨落跑市長？ 張善政這麼說,https://news.ltn.com.tw/news/politics/breakingnews/3023189,2019/12/28 17:28,Liberal Times
15152,要謝長廷「自愛自重」 韓國瑜：應勸楊蕙如當污點證人,https://news.ltn.com.tw/news/politics/breakingnews/3023149,2019/12/28 16:49,Liberal Times
15153,口誤喊「韓國瑜是3號」 侯友宜坦言失神：在想另一件事,https://news.ltn.com.tw/news/politics/breakingnews/3023172,2019/12/28 16:32,Liberal Times
15154,韓稱邱義仁導演319槍擊案 侯友宜：結果已跟國人報告,https://news.ltn.com.tw/news/politics/breakingnews/3023147,2019/12/28 16:23,Liberal Times
15155,1021件鋼鐵H夾克拍賣破千萬 韓國瑜原味夾克100萬標出,https://news.ltn.com.tw/news/politics/breakingnews/3023101,2019/12/28 16:06,Liberal Times
15156,韓國瑜要特偵組查煤炭 但台電煤價早就清楚揭露,https://news.ltn.com.tw/news/business/breakingnews/3023105,2019/12/28 15:43,Liberal Times
15157,韓國瑜拍賣「鋼鐵H夾克」范世平酸：怕選後囤積太多嗎？,https://news.ltn.com.tw/news/politics/breakingnews/3023125,2019/12/28 15:36,Liberal Times
15158,韓國瑜稱「貪汙就關到死」 陳水扁拍片狂飆：說蝦米肖話！,https://news.ltn.com.tw/news/politics/breakingnews/3023000,2019/12/28 14:59,Liberal Times
15159,政見會懶人包第3集  韓國瑜難得提政見卻遭打臉「15年前就有了」,https://news.ltn.com.tw/news/politics/breakingnews/3022909,2019/12/28 14:39,Liberal Times
15160,透過高市國小網站招生 維多利亞：各校分享資訊與韓國瑜夫婦無關,https://news.ltn.com.tw/news/politics/breakingnews/3023028,2019/12/28 14:37,Liberal Times
15161,連自家網友都不挺！楊瓊瓔替郭「結婚生子說」緩頰挨轟,https://news.ltn.com.tw/news/politics/breakingnews/3023010,2019/12/28 13:59,Liberal Times
15162,韓國瑜控台電購煤貪污 荒謬語錄整理,https://news.ltn.com.tw/news/business/breakingnews/3023026,2019/12/28 13:39,Liberal Times
15163,獨家》教育界爆維多利亞透過高市國小網站招攬學生 教育局澄清,https://news.ltn.com.tw/news/politics/breakingnews/3022823,2019/12/28 13:30,Liberal Times
15164,駭客高手破解臉書按讚分析 揭秘陳佩琪、潘恒旭...,https://news.ltn.com.tw/news/politics/breakingnews/3022972,2019/12/28 13:28,Liberal Times
15165,只把韓國瑜當笑話看？ 王定宇警告背後的「真實危險」,https://news.ltn.com.tw/news/politics/breakingnews/3022910,2019/12/28 12:34,Liberal Times
15166,柯P諷韓國瑜 「睡到11點才上班」絕對做不好,https://news.ltn.com.tw/news/politics/breakingnews/3022898,2019/12/28 11:44,Liberal Times
